userId,title,rating
1,Ramona and Beezus,5.0
1,Keanu,5.0
1,Whip It,5.0
1,Hoot,4.0
1,In Bruges,2.0
1,Mulholland Drive,4.0
1,District B13,4.0
1,Things to Do in Denver When You're Dead,5.0
1,The Return,4.0
1,The Midnight Meat Train,4.0
1,Khumba,5.0
1,Chiamatemi Francesco - Il Papa della gente,3.0
1,Tea with Mussolini,5.0
1,Fun Size,5.0
1,Stan Helsing,5.0
1,Room,5.0
1,The Prisoner of Zenda,4.0
1,Yentl,4.0
1,Rachel Getting Married,5.0
1,Running with Scissors,5.0
1,Legend of a Rabbit,5.0
1,High School Musical 3: Senior Year,4.0
1,Army of Darkness,5.0
1,The Visual Bible: The Gospel of John,5.0
1,Vera Drake,5.0
1,The Guru,5.0
1,Machine Gun McCain,5.0
1,The Color of Money,4.0
1,The Mighty Ducks,5.0
1,Bill & Ted's Excellent Adventure,5.0
1,The Best Exotic Marigold Hotel,5.0
1,The Boy,4.0
1,The Corruptor,5.0
1,Mud,5.0
1,Dirty Pretty Things,5.0
1,Movie 43,5.0
1,Deuces Wild,4.0
1,Re-Kill,5.0
1,Sicko,4.0
1,Breakin' All the Rules,1.0
1,Brown Sugar,3.0
1,That Awkward Moment,3.0
1,Drive Me Crazy,5.0
1,8 Women,5.0
1,The Visitors,5.0
1,The Terminator,4.0
1,"Good bye, Lenin!",4.0
1,The Damned United,5.0
1,Mary Poppins,5.0
1,West Side Story,5.0
1,The Virgin Suicides,4.0
1,The Business of Strangers,4.0
1,Chariots of Fire,4.0
1,House Party 2,5.0
1,The Forsaken,4.0
1,Party Monster,4.0
1,Yoga Hosers,5.0
1,Tango,5.0
1,Salvador,5.0
1,Cargo,5.0
1,Monster's Ball,4.0
1,The Front Page,4.0
1,Mondays in the Sun,5.0
1,The Perfect Wave,4.0
1,"Fat, Sick & Nearly Dead",4.0
1,Speed 2: Cruise Control,5.0
2,The Flowers of War,3.0
2,Lara Croft: Tomb Raider,4.0
2,Role Models,4.5
2,House Party 2,4.0
2,For Colored Girls,4.0
2,Ida,3.5
2,Love Stinks,4.0
2,50 First Dates,4.0
2,Out of Time,4.5
2,Red Dog,5.0
2,Resident Evil: Apocalypse,4.5
2,Taxi Driver,3.0
2,Road Trip,4.0
2,Blade: Trinity,3.0
2,Under the Tuscan Sun,4.0
2,All Hat,4.5
2,The Diary of a Teenage Girl,5.0
2,Supporting Characters,4.0
2,Veer-Zaara,5.0
2,Finding Nemo,3.5
2,Six Days Seven Nights,2.5
2,Elsa & Fred,3.5
2,JFK,5.0
2,The Original Kings of Comedy,3.0
2,The Bank Job,4.0
2,Farce of the Penguins,2.0
2,Wanted,3.5
2,The Dangerous Lives of Altar Boys,5.0
2,Spotlight,5.0
3,Spider-Man 2,0.5
3,Dreamgirls,0.5
3,The Kid,0.5
3,300,0.5
3,This Is It,0.5
3,The Pirates! In an Adventure with Scientists!,5.0
3,Yes Man,0.5
3,The Ghost Writer,0.5
3,Boomerang,0.5
3,Alfie,0.5
3,Pandorum,0.5
3,Just Visiting,3.5
3,Sgt. Bilko,0.5
3,21,3.0
3,A View to a Kill,4.5
3,Ghost,0.5
3,Moonlight Mile,0.5
3,Beverly Hills Cop II,0.5
3,The Last Song,2.0
3,I Can Do Bad All By Myself,4.0
3,Summer Catch,0.5
3,Tales from the Crypt: Demon Knight,5.0
3,Skyline,4.5
3,The Lost Boys,0.5
3,Salvador,5.0
3,Brave New Girl,0.5
3,Wordplay,5.0
3,Ocean's Twelve,0.5
3,Cinderella Man,5.0
3,G.I. Jane,5.0
3,Ninja Assassin,4.5
3,The Mechanic,5.0
3,Bait,0.5
3,Delivery Man,5.0
3,Shaolin Soccer,4.5
3,The Legend of Suriyothai,5.0
3,Beerfest,4.5
3,Trapeze,5.0
3,The Devil's Own,0.5
4,The Amazing Spider-Man,3.0
4,Iron Man 3,2.0
4,Furious 7,3.0
4,X-Men: Days of Future Past,2.0
4,Pacific Rim,3.0
4,WALL·E,3.0
4,Alice Through the Looking Glass,4.0
4,Frozen,5.0
4,The Matrix Reloaded,1.0
4,Gods of Egypt,5.0
4,The World Is Not Enough,3.0
4,The BFG,5.0
4,Noah,2.0
4,The Perfect Storm,5.0
4,Stuart Little 2,1.0
4,"Monsters, Inc.",5.0
4,The Croods,2.0
4,The Patriot,3.0
4,Speed 2: Cruise Control,5.0
4,Ali,5.0
4,The Tourist,1.0
4,Surf's Up,5.0
4,Percy Jackson & the Olympians: The Lightning Thief,5.0
4,Unstoppable,4.0
4,Cloudy with a Chance of Meatballs,4.0
4,Charlie's Angels,3.0
4,Sherlock Holmes,3.0
4,The Interpreter,4.0
4,Click,2.0
4,Four Christmases,1.0
4,The Book of Eli,2.0
4,Fury,5.0
4,Evolution,5.0
4,Pompeii,5.0
4,The Lost World: Jurassic Park,1.0
4,Immortals,5.0
4,Hostage,1.0
4,Funny People,2.0
4,The Abyss,4.0
4,Seven Years in Tibet,5.0
4,Bad Company,3.0
4,Rock of Ages,2.0
4,Sky Captain and the World of Tomorrow,5.0
4,World Trade Center,3.0
4,Cheaper by the Dozen 2,4.0
4,Edge of Darkness,3.0
4,Resident Evil: Afterlife,4.0
4,Man on the Moon,4.0
4,Deck the Halls,5.0
4,The Twilight Saga: New Moon,4.0
4,Robin Hood: Prince of Thieves,4.0
4,Ted,4.0
4,Mr. Deeds,5.0
4,Erin Brockovich,5.0
4,22 Jump Street,5.0
4,Yes Man,5.0
4,Inside Man,5.0
4,Payback,5.0
4,Outbreak,5.0
4,Don't Say a Word,3.0
4,Dick Tracy,4.0
4,The Princess Diaries 2: Royal Engagement,5.0
4,Blade,3.0
4,Anaconda,2.0
4,Last Holiday,4.0
4,Cellular,5.0
4,The Ant Bully,2.0
4,Dune,5.0
4,Babylon A.D.,5.0
4,Multiplicity,5.0
4,Deep Rising,3.0
4,Argo,5.0
4,Lord of War,5.0
4,Vantage Point,4.0
4,Big Momma's House 2,1.0
4,Bridge of Spies,5.0
4,Unknown,5.0
4,The Prestige,5.0
4,Horrible Bosses 2,3.0
4,Escape from Planet Earth,2.0
4,Legal Eagles,5.0
4,Gothika,1.0
4,Medicine Man,4.0
4,The Guilt Trip,4.0
4,Final Destination 5,4.0
4,Torque,5.0
4,Life or Something Like It,4.0
4,The Deep End of the Ocean,4.0
4,FearDotCom,4.0
4,The Gunman,2.0
4,Hackers,5.0
4,The Hunting Party,5.0
4,A Monster in Paris,4.0
4,Baahubali: The Beginning,4.0
4,Star Trek: Generations,3.0
4,Underworld: Rise of the Lycans,1.0
4,Sabotage,5.0
4,The Maze Runner,4.0
4,Bridesmaids,4.0
4,Bringing Out the Dead,4.0
4,Midnight in Paris,3.0
4,Sicario,1.0
4,What's the Worst That Could Happen?,2.0
4,North Country,4.0
4,Role Models,1.0
4,Hocus Pocus,4.0
4,Just My Luck,4.0
4,"Mystery, Alaska",5.0
4,The Spy Next Door,3.0
4,"Legally Blonde 2: Red, White & Blonde",5.0
4,The Sisterhood of the Traveling Pants,2.0
4,Crocodile Dundee in Los Angeles,4.0
4,The Gambler,3.0
4,Dear John,2.0
4,War,4.0
4,The Girl Next Door,3.0
4,Draft Day,4.0
4,The Conspirator,1.0
4,Gettysburg,3.0
4,The Bad Lieutenant: Port of Call - New Orleans,5.0
4,Footloose,2.0
4,Old School,5.0
4,The Fisher King,4.0
4,There's Something About Mary,2.0
4,Never Back Down,4.0
4,Away We Go,5.0
4,Edward Scissorhands,4.0
4,A Very Harold & Kumar Christmas,3.0
4,One Missed Call,5.0
4,Georgia Rule,5.0
4,The Country Bears,5.0
4,One Night with the King,4.0
4,The Quiet American,5.0
4,A Cinderella Story,1.0
4,Bad Santa,1.0
4,Blue Jasmine,2.0
4,Center Stage,4.0
4,The Tailor of Panama,4.0
4,Renaissance,5.0
4,Wolves,3.0
4,I Know What You Did Last Summer,4.0
4,See Spot Run,4.0
4,Ramona and Beezus,1.0
4,The Place Beyond the Pines,5.0
4,The Muse,5.0
4,Mulholland Drive,1.0
4,Poetic Justice,4.0
4,Tea with Mussolini,5.0
4,Amen.,2.0
4,Dirty Work,4.0
4,Serial Mom,1.0
4,"Paris, je t'aime",2.0
4,True Romance,5.0
4,Stir of Echoes,5.0
4,Rachel Getting Married,5.0
4,Girl 6,4.0
4,Drive Hard,4.0
4,Dead Man Walking,5.0
4,Machine Gun McCain,2.0
4,For Greater Glory - The True Story of Cristiada,2.0
4,The Boy,4.0
4,The Corruptor,4.0
4,Get Over It,5.0
4,The Red Violin,4.0
4,Bucky Larson: Born to Be a Star,3.0
4,While We're Young,5.0
4,The Runaways,4.0
4,Black Christmas,1.0
4,Breakin' All the Rules,4.0
4,The I Inside,4.0
4,Half Baked,4.0
4,Men with Brooms,4.0
4,Dope,3.0
4,Beyond the Lights,5.0
4,The Visitors,4.0
4,Two Lovers and a Bear,4.0
4,Miss March,2.0
4,The Business of Strangers,1.0
4,A Shine of Rainbows,5.0
4,Do the Right Thing,2.0
4,Nighthawks,1.0
4,Trust,3.0
4,The Perfect Wave,3.0
4,The Secret,5.0
4,Cat on a Hot Tin Roof,4.0
4,Next Day Air,3.0
4,Enter the Dangerous Mind,4.0
4,Blazing Saddles,4.0
4,Timecrimes,3.0
4,My Own Private Idaho,1.0
4,Brick Lane,3.0
4,Robot & Frank,4.0
4,Eye of the Dolphin,3.0
4,The Other End of the Line,3.0
4,Christmas Mail,4.0
4,Stung,5.0
4,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,3.0
4,Stonewall,4.0
4,No Man's Land: The Rise of Reeker,3.0
4,Man on Wire,3.0
4,The Gatekeepers,2.0
4,My Name Is Bruce,5.0
4,Me You and Five Bucks,4.0
4,Closer to the Moon,3.0
4,Shalako,2.0
4,Queen of the Mountains,4.0
4,Grand Theft Parsons,1.0
4,Love Me Tender,4.0
4,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,3.0
4,Like Crazy,1.0
4,The FP,3.0
4,"Run, Hide, Die",5.0
4,Snow White and the Huntsman,3.0
4,Interstellar,4.0
4,X-Men: First Class,4.0
4,G.I. Joe: Retaliation,5.0
5,Avatar,4.0
5,The Amazing Spider-Man,4.0
5,X-Men: The Last Stand,4.0
5,Transformers: Revenge of the Fallen,4.0
5,The Amazing Spider-Man 2,3.0
5,The Great Gatsby,4.0
5,WALL·E,5.0
5,The Chronicles of Narnia: The Voyage of the Dawn Treader,4.0
5,Armageddon,3.0
5,Kung Fu Panda 3,3.0
5,"Monsters, Inc.",4.0
5,The Patriot,5.0
5,The Green Hornet,3.0
5,Ender's Game,4.0
5,Ali,3.0
5,The Cat in the Hat,1.0
5,The Emperor's New Groove,5.0
5,The Tourist,5.0
5,Batman Forever,3.0
5,The Mummy Returns,2.0
5,The Flowers of War,3.0
5,Toy Story 2,3.0
5,Ice Age: Dawn of the Dinosaurs,3.0
5,Sherlock Holmes,2.0
5,A.I. Artificial Intelligence,3.0
5,Hollow Man,4.0
5,Conan the Barbarian,2.0
5,All That Jazz,3.0
5,Fury,4.0
5,Mars Attacks!,4.0
5,Evolution,5.0
5,Ice Age: The Meltdown,3.0
5,Dreamgirls,5.0
5,Killers,4.0
5,Monster House,3.0
5,The Abyss,4.0
5,Wall Street: Money Never Sleeps,3.0
5,Dracula Untold,5.0
5,Stardust,3.0
5,The Dilemma,5.0
5,Bad Company,5.0
5,Doom,5.0
5,I Spy,3.0
5,Sky Captain and the World of Tomorrow,3.0
6,Pirates of the Caribbean: At World's End,4.0
6,Spectre,5.0
6,The Dark Knight Rises,3.0
6,John Carter,5.0
6,Spider-Man 3,4.0
6,Tangled,4.0
6,Avengers: Age of Ultron,3.0
6,Batman v Superman: Dawn of Justice,3.0
6,Superman Returns,4.0
6,Pirates of the Caribbean: Dead Man's Chest,3.0
6,Man of Steel,4.0
6,The Chronicles of Narnia: Prince Caspian,4.0
6,The Avengers,4.0
6,Men in Black 3,2.0
6,The Amazing Spider-Man,2.0
6,Robin Hood,5.0
6,The Golden Compass,4.0
6,King Kong,3.0
6,Titanic,4.0
6,Captain America: Civil War,3.0
6,Spider-Man 2,3.0
6,Iron Man 3,4.0
6,X-Men: The Last Stand,4.0
6,Transformers: Revenge of the Fallen,5.0
6,Cars 2,4.0
6,Toy Story 3,4.0
6,Furious 7,3.0
6,World War Z,4.0
6,X-Men: Days of Future Past,4.0
6,The Great Gatsby,1.0
6,Indiana Jones and the Kingdom of the Crystal Skull,4.0
6,2012,4.0
6,A Christmas Carol,4.0
6,Jupiter Ascending,4.0
6,X-Men: Apocalypse,3.0
6,The Dark Knight,3.0
6,Waterworld,4.0
6,The Jungle Book,3.0
6,Captain America: The Winter Soldier,5.0
6,Shrek Forever After,3.0
6,Tomorrowland,2.0
6,Big Hero 6,4.0
6,Independence Day: Resurgence,4.0
6,How to Train Your Dragon,4.0
6,Guardians of the Galaxy,4.0
6,The Fast and the Furious,3.0
6,X-Men: First Class,1.0
6,The Sorcerer's Apprentice,4.0
6,Poseidon,3.0
6,The Chronicles of Narnia: The Voyage of the Dawn Treader,5.0
6,Transformers,4.0
6,Alexander,3.0
6,The Matrix Reloaded,3.0
6,Mission: Impossible - Rogue Nation,3.0
6,Mission: Impossible III,3.0
6,White House Down,4.0
6,Mr. Peabody & Sherman,4.0
6,Troy,4.0
6,Armageddon,4.0
6,Men in Black II,4.0
6,Kung Fu Panda 3,3.0
6,Exodus: Gods and Kings,4.0
6,Star Trek,3.0
6,Spider-Man,5.0
6,How to Train Your Dragon 2,3.0
6,Stealth,3.0
6,Lethal Weapon 4,3.0
6,Sahara,5.0
6,Captain America: The First Avenger,3.0
6,The World Is Not Enough,3.0
6,Happy Feet Two,3.0
6,The Revenant,3.0
6,Rango,1.0
6,Penguins of Madagascar,2.0
6,The Bourne Ultimatum,3.0
6,Home,3.0
6,War of the Worlds,3.0
6,Salt,3.0
6,The Adventures of Tintin,2.0
6,Dinosaur,4.0
6,Night at the Museum: Secret of the Tomb,3.0
6,The Hunger Games: Mockingjay - Part 1,3.0
6,X2,3.0
6,Fast Five,3.0
6,Clash of the Titans,4.0
6,Total Recall,3.0
6,The 13th Warrior,3.0
6,The Bourne Legacy,4.0
6,How the Grinch Stole Christmas,4.0
6,Fantastic 4: Rise of the Silver Surfer,4.0
6,Life of Pi,3.0
6,Ghost Rider,2.0
6,Jason Bourne,3.0
6,Stuart Little 2,4.0
6,The Chronicles of Riddick,3.0
6,RoboCop,4.0
6,Star Wars: Episode III - Revenge of the Sith,5.0
6,Star Wars: Episode II - Attack of the Clones,3.0
6,Star Wars: Episode I - The Phantom Menace,2.0
6,Asterix at the Olympic Games,4.0
6,Windtalkers,4.0
6,Teenage Mutant Ninja Turtles,3.0
6,Gravity,3.0
6,Fantastic Four,3.0
6,Ocean's Twelve,5.0
6,Insurgent,4.0
6,The Aviator,3.0
6,Gulliver's Travels,4.0
6,The Green Hornet,3.0
6,300: Rise of an Empire,3.0
6,Home on the Range,3.0
6,Allegiant,5.0
6,Real Steel,3.0
6,Ender's Game,4.0
6,Live Free or Die Hard,5.0
6,Ali,3.0
6,The Cat in the Hat,3.0
6,"I, Robot",3.0
6,The Princess and the Frog,3.0
6,The Martian,4.0
6,Town & Country,3.0
6,Gone in Sixty Seconds,4.0
6,Minority Report,4.0
6,Harry Potter and the Chamber of Secrets,5.0
6,Planet of the Apes,3.0
6,Public Enemies,4.0
6,American Gangster,3.0
6,Django Unchained,2.0
6,The Hunchback of Notre Dame,3.0
6,The Expendables 2,3.0
6,National Treasure,4.0
6,Eragon,3.0
6,The Tourist,2.0
6,Cloud Atlas,3.0
6,Legend of the Guardians: The Owls of Ga'Hoole,3.0
6,Catwoman,4.0
6,Son of the Mask,3.0
6,The Adventures of Pluto Nash,1.0
6,Green Zone,3.0
6,The Peanuts Movie,5.0
6,The Spanish Prisoner,4.0
6,The Mummy Returns,5.0
6,Gangs of New York,4.0
6,The Flowers of War,5.0
6,Cinderella,1.0
6,Finding Nemo,4.0
6,The Lord of the Rings: The Return of the King,3.0
6,Seventh Son,3.0
6,Lara Croft: Tomb Raider,5.0
6,Rise of the Planet of the Apes,3.0
6,The Spiderwick Chronicles,5.0
6,The Alamo,4.0
6,The Incredibles,4.0
6,Percy Jackson & the Olympians: The Lightning Thief,3.0
6,Men in Black,3.0
6,Toy Story 2,3.0
6,What Lies Beneath,3.0
6,Cloudy with a Chance of Meatballs,3.0
6,Ice Age: Dawn of the Dinosaurs,5.0
6,The Secret Life of Walter Mitty,5.0
6,Charlie's Angels,4.0
6,The Departed,3.0
6,Mulan,4.0
6,Tropic Thunder,4.0
6,The Girl with the Dragon Tattoo,4.0
6,Die Hard: With a Vengeance,5.0
6,Sherlock Holmes,3.0
6,Ben-Hur,3.0
6,Atlantis: The Lost Empire,3.0
6,Alvin and the Chipmunks: The Road Chip,3.0
6,Valkyrie,4.0
6,You Don't Mess with the Zohan,3.0
6,A.I. Artificial Intelligence,5.0
6,Contact,3.0
6,Hollow Man,4.0
6,The Interpreter,5.0
6,Lara Croft Tomb Raider: The Cradle of Life,4.0
6,Now You See Me 2,3.0
6,Mission to Mars,3.0
6,Volcano,5.0
6,The Devil's Own,3.0
6,Conan the Barbarian,4.0
6,Cinderella Man,3.0
6,The Nutcracker: The Untold Story,3.0
6,Seabiscuit,3.0
6,Memoirs of a Geisha,3.0
6,All That Jazz,3.0
6,Scott Pilgrim vs. the World,3.0
6,Scooby-Doo,4.0
6,Dredd,3.0
6,Cats & Dogs 2 : The Revenge of Kitty Galore,3.0
6,Mission: Impossible,3.0
6,Charlotte's Web,5.0
6,RED 2,4.0
6,The Longest Yard,3.0
6,Grown Ups 2,3.0
6,Shutter Island,4.0
6,Road to Perdition,3.0
6,The Book of Eli,4.0
6,The Pink Panther,4.0
6,The Day the Earth Stood Still,3.0
6,Fury,5.0
6,Six Days Seven Nights,3.0
6,Spirit: Stallion of the Cimarron,3.0
6,Fantasia 2000,2.0
6,Mighty Joe Young,4.0
6,Swordfish,4.0
6,Little Nicky,3.0
6,Mars Attacks!,4.0
6,Evolution,4.0
6,Surrogates,4.0
6,Walking With Dinosaurs,5.0
6,The Postman,3.0
6,Arthur and the Invisibles,3.0
6,Oceans,3.0
6,A Sound of Thunder,4.0
6,Top Cat Begins,3.0
6,A Beautiful Mind,3.0
6,Cloudy with a Chance of Meatballs 2,3.0
6,Jack and Jill,5.0
6,The Little Prince,3.0
6,The Secret Life of Pets,3.0
6,Independence Day,4.0
6,The Lost World: Jurassic Park,3.0
6,Madagascar,3.0
6,Ice Age: The Meltdown,4.0
6,50 First Dates,4.0
6,Now You See Me,3.0
6,Vertical Limit,3.0
6,Dreamgirls,3.0
6,Killers,3.0
6,The Man from U.N.C.L.E.,3.0
6,First Knight,3.0
6,Anna and the King,3.0
6,Hostage,3.0
6,Titan A.E.,3.0
6,Soldier,4.0
6,Carriers,3.0
6,Unbreakable,2.0
6,Sucker Punch,3.0
6,Fool's Gold,3.0
6,Funny People,5.0
6,xXx,4.0
6,S.W.A.T.,3.0
6,The Monuments Men,5.0
6,The Abyss,5.0
6,Wall Street: Money Never Sleeps,3.0
6,Dracula Untold,5.0
6,Stardust,3.0
6,Seven Years in Tibet,4.0
6,The Dilemma,4.0
6,Bad Company,5.0
6,Doom,3.0
6,I Spy,4.0
6,Legends of Oz: Dorothy's Return,3.0
6,Sky Captain and the World of Tomorrow,3.0
6,Basic Instinct 2,4.0
6,Money Train,5.0
6,The Last Legion,3.0
6,What Women Want,4.0
6,The Santa Clause 2,4.0
6,Step Brothers,1.0
6,The Kid,4.0
6,Zathura: A Space Adventure,3.0
6,"I, Frankenstein",3.0
6,Gone Girl,3.0
6,The General's Daughter,3.0
6,Daddy Day Care,4.0
6,Two Weeks Notice,3.0
6,Cheaper by the Dozen 2,4.0
6,Maze Runner: The Scorch Trials,5.0
6,Eat Pray Love,3.0
6,The Family Man,4.0
6,Deep Blue Sea,2.0
6,The Tuxedo,5.0
6,Reign of Fire,3.0
6,Righteous Kill,1.0
6,The Legend of Bagger Vance,3.0
6,The Last Castle,3.0
6,Dark Water,5.0
6,The Spirit,5.0
6,Rambo III,3.0
6,The Internship,3.0
6,Red Tails,3.0
6,The Devil's Advocate,4.0
6,American Wedding,3.0
6,Bowfinger,5.0
6,Executive Decision,4.0
6,The Forbidden Kingdom,3.0
6,Free Birds,4.0
6,Alien³,3.0
6,The Ghost and the Darkness,3.0
6,Semi-Pro,4.0
6,The Fan,4.0
6,Bullet to the Head,3.0
6,Law Abiding Citizen,3.0
6,Grindhouse,3.0
6,Valentine's Day,3.0
6,The Change-Up,3.0
6,The Life Aquatic with Steve Zissou,3.0
6,The Life of David Gale,3.0
6,The Messenger: The Story of Joan of Arc,4.0
6,The Scarlet Letter,4.0
6,Beautiful Creatures,4.0
6,The Big Bounce,2.0
6,The Adventures of Ford Fairlane,4.0
6,Traffic,4.0
6,Taken 2,3.0
6,The Bucket List,5.0
6,Coyote Ugly,4.0
6,From Hell,4.0
6,Last Holiday,3.0
6,Revolutionary Road,4.0
6,Babylon A.D.,3.0
7,Avatar,4.5
7,The Great Gatsby,4.5
7,WALL·E,3.0
7,Armageddon,4.5
7,Lethal Weapon 4,4.0
7,Speed 2: Cruise Control,5.0
7,Die Hard: With a Vengeance,5.0
7,Conan the Barbarian,3.0
7,Fantasia 2000,5.0
7,Walking With Dinosaurs,5.0
7,The Monuments Men,2.0
7,The Abyss,3.0
7,Wall Street: Money Never Sleeps,2.5
7,Stardust,3.0
7,Seven Years in Tibet,5.0
7,Bad Company,3.5
7,World Trade Center,4.0
7,Invictus,4.0
7,Dark Water,4.5
7,Payback,3.0
7,Failure to Launch,4.0
7,Johnny English Reborn,4.0
7,Big Momma's House 2,1.5
7,Unknown,4.0
7,Made of Honor,4.0
7,The Rainmaker,4.0
7,The Guilt Trip,5.0
7,Scream 4,4.5
7,The Musketeer,5.0
7,Colombiana,1.5
7,Raise the Titanic,5.0
7,Bringing Out the Dead,3.5
7,Star Trek V: The Final Frontier,5.0
7,Little Shop of Horrors,4.0
7,What's the Worst That Could Happen?,3.0
7,Ripley's Game,3.0
7,Pineapple Express,0.5
7,Lords of Dogtown,4.0
7,Gettysburg,1.5
7,Ironclad,4.5
7,There's Something About Mary,5.0
7,Bad Santa,2.0
7,Catch That Kid,3.5
7,Bad Grandpa,5.0
7,Mulholland Drive,1.5
7,District B13,3.0
7,Broken Horses,4.5
7,Poetic Justice,2.0
7,My Boss's Daughter,2.5
7,The Diving Bell and the Butterfly,1.5
7,Flipped,3.5
7,Dirty Work,4.5
7,Rachel Getting Married,4.0
7,Elsa & Fred,4.5
7,Michael Jordan to the Max,1.5
7,Two Lovers and a Bear,4.5
7,House Party 2,1.5
7,Made,1.0
7,Mondays in the Sun,3.5
7,The Hunt,5.0
7,Phat Girlz,4.0
7,Amnesiac,2.5
7,The Dress,3.0
7,Jesus' Son,4.0
7,Insidious,2.0
7,Me You and Five Bucks,2.0
7,Desire,4.0
